chat_id;user_id;message;extraversion_pole;context_0;context_1;context_2;distractor_1;distractor_2
8026D892-7773-43D9-AE24-214390AB0EF8;speaker1;Das wäre eigentlich auch genau meine Motivation für einen Garten! Sein eigenes Gemüse und Obst anzupflanzen zu können wäre ein Traum. Ich denke, das bietet nochmal viel mehr Lebensqualität. Handelt es sich bei der Debatte um Einfamilienhäuser um ein Platzproblem? Ich glaube für mich würde es eher passen als digitaler Nomade von Ort zu Ort zu ziehen. Die Idee vom Leben im Van finde ich schön, aber ehrlich gesagt bin ich viel zu sehr an die Vorteile des Stadtlebens und einer Wohnung gewöhnt. Außerdem ist man durch den Van auch wieder an eine Region gebunden. Mich würden eigentlich mehrere Kontinente reizen. Süd und Mittelamerika, aber vor allem auch Südostasien. Als Land in Europa aber vor allem auch Spanien. .;extrovert;Oh das klingt spannend! Darf ich fragen welches Land dich da besonders interessiert? Ich hätte in meiner nächsten Wohnung gerne einen Balkon und irgendwann dann mal gerne ein kleines Haus mit Garten. Das wäre toll Gemüse selber anzuplanzen oder Obstbäume zu haben! Allerdigns gibt es ja grade eine Debatte um Einfamilienhäuser, also wird sich da auch in Zukunft noch einiges ändern, bis ich mir mal ernsthaft Gedanken um so etwas mache. Kannst du dir vorstellen dann eher in einem Van zu leben oder als digitaler Nomade immer mal woanders zu wohnen?;Das hört sich ja super an! Überbackene Kartoffeln esse ich auch sehr gerne. Bei den Tofuwürstchen kann ich leider auch nicht behilflich sein, da kenne ich mich nicht aus. Bei mir haben auch nur meine Eltern einen Grill.  Ich hätte später gerne mindestens eins von beiden. Da ich mir aber noch nicht sicher bin, wie sich meine Zukunft gestalten wird, lässt sich das schwierig abschätzen. Vielleicht möchte ich auswandern oder sogar erst mal ganz ohne festen Wohnsitz leben. Hast du schon irgendwelche Pläne?;Ja. Es wurden schon spezielle Rezepte rausgesucht Grillsandwiches mit gegrillter Paprika, das wird dann doppelt gegrillt, und überbackene Kartoffeln mit Grillkäse. Ich habe noch keine guten TofuGrillwürstchen entdeckt. Ich werde auch nur zum gemeinsam grillen eingeladen, entweder bei meinen Eltern oder bei den Eltern meines Freunds. Sonst kenne ich auch keine Personen mit Grill.;Ich mag Suppe.;Das tur mir leid.
8026D892-7773-43D9-AE24-214390AB0EF8;speaker2;Ja genau, es bauen grade sehr viele Leute, die es sich leisten können, im Umkreis von größeren Städten, sodass viel Grünfläche neu erschlossen und versiegelt wird, also mit Bauelementen wie Häusern oder Straßen zugebaut wird. Außerdem ist ein Nebenaspekt, dass diese Menschen dann häufig noch in der Stadt arbeiten und dadurch sehr viel mehr mit dem Auto pendeln als wenn sie in der Stadt wohnen würden. ;extrovert;Das wäre eigentlich auch genau meine Motivation für einen Garten! Sein eigenes Gemüse und Obst anzupflanzen zu können wäre ein Traum. Ich denke, das bietet nochmal viel mehr Lebensqualität. Handelt es sich bei der Debatte um Einfamilienhäuser um ein Platzproblem? Ich glaube für mich würde es eher passen als digitaler Nomade von Ort zu Ort zu ziehen. Die Idee vom Leben im Van finde ich schön, aber ehrlich gesagt bin ich viel zu sehr an die Vorteile des Stadtlebens und einer Wohnung gewöhnt. Außerdem ist man durch den Van auch wieder an eine Region gebunden. Mich würden eigentlich mehrere Kontinente reizen. Süd und Mittelamerika, aber vor allem auch Südostasien. Als Land in Europa aber vor allem auch Spanien. .;Oh das klingt spannend! Darf ich fragen welches Land dich da besonders interessiert? Ich hätte in meiner nächsten Wohnung gerne einen Balkon und irgendwann dann mal gerne ein kleines Haus mit Garten. Das wäre toll Gemüse selber anzuplanzen oder Obstbäume zu haben! Allerdigns gibt es ja grade eine Debatte um Einfamilienhäuser, also wird sich da auch in Zukunft noch einiges ändern, bis ich mir mal ernsthaft Gedanken um so etwas mache. Kannst du dir vorstellen dann eher in einem Van zu leben oder als digitaler Nomade immer mal woanders zu wohnen?;Das hört sich ja super an! Überbackene Kartoffeln esse ich auch sehr gerne. Bei den Tofuwürstchen kann ich leider auch nicht behilflich sein, da kenne ich mich nicht aus. Bei mir haben auch nur meine Eltern einen Grill.  Ich hätte später gerne mindestens eins von beiden. Da ich mir aber noch nicht sicher bin, wie sich meine Zukunft gestalten wird, lässt sich das schwierig abschätzen. Vielleicht möchte ich auswandern oder sogar erst mal ganz ohne festen Wohnsitz leben. Hast du schon irgendwelche Pläne?;Ich liebe Eis.;Super cool!
8026D892-7773-43D9-AE24-214390AB0EF8;speaker1;Also geht es da auch um den Schutz der Umwelt?;extrovert;Ja genau, es bauen grade sehr viele Leute, die es sich leisten können, im Umkreis von größeren Städten, sodass viel Grünfläche neu erschlossen und versiegelt wird, also mit Bauelementen wie Häusern oder Straßen zugebaut wird. Außerdem ist ein Nebenaspekt, dass diese Menschen dann häufig noch in der Stadt arbeiten und dadurch sehr viel mehr mit dem Auto pendeln als wenn sie in der Stadt wohnen würden. ;Das wäre eigentlich auch genau meine Motivation für einen Garten! Sein eigenes Gemüse und Obst anzupflanzen zu können wäre ein Traum. Ich denke, das bietet nochmal viel mehr Lebensqualität. Handelt es sich bei der Debatte um Einfamilienhäuser um ein Platzproblem? Ich glaube für mich würde es eher passen als digitaler Nomade von Ort zu Ort zu ziehen. Die Idee vom Leben im Van finde ich schön, aber ehrlich gesagt bin ich viel zu sehr an die Vorteile des Stadtlebens und einer Wohnung gewöhnt. Außerdem ist man durch den Van auch wieder an eine Region gebunden. Mich würden eigentlich mehrere Kontinente reizen. Süd und Mittelamerika, aber vor allem auch Südostasien. Als Land in Europa aber vor allem auch Spanien. .;Oh das klingt spannend! Darf ich fragen welches Land dich da besonders interessiert? Ich hätte in meiner nächsten Wohnung gerne einen Balkon und irgendwann dann mal gerne ein kleines Haus mit Garten. Das wäre toll Gemüse selber anzuplanzen oder Obstbäume zu haben! Allerdigns gibt es ja grade eine Debatte um Einfamilienhäuser, also wird sich da auch in Zukunft noch einiges ändern, bis ich mir mal ernsthaft Gedanken um so etwas mache. Kannst du dir vorstellen dann eher in einem Van zu leben oder als digitaler Nomade immer mal woanders zu wohnen?;Was hast du morgen so vor?;Was hast du morgen so vor?
8026D892-7773-43D9-AE24-214390AB0EF8;speaker2;ursächlich ist aber auch, dass es bei vieln Menschen den Wunsch nach mehr Grün und Luftraum gitb, den es in vielen Städten nicht wirklich gibt und zudem die Mieten steigen. Es gibt wohl viele Menschen, die Angst davor haben sich im Alter eine Wohnung in der Stadt nicht mehr leisten zu können. Deswegen ist die Einfamilienhausdebatte viel größer und es geht um mehr, als man es zuerst denkt. Ich denke es wäre gut, sich da den anderen Problemen zu widmen als einfach nur Verbote auszusprechen. Also ja, es geht indirekt um die Umwelt.;extrovert;Also geht es da auch um den Schutz der Umwelt?;Ja genau, es bauen grade sehr viele Leute, die es sich leisten können, im Umkreis von größeren Städten, sodass viel Grünfläche neu erschlossen und versiegelt wird, also mit Bauelementen wie Häusern oder Straßen zugebaut wird. Außerdem ist ein Nebenaspekt, dass diese Menschen dann häufig noch in der Stadt arbeiten und dadurch sehr viel mehr mit dem Auto pendeln als wenn sie in der Stadt wohnen würden. ;Das wäre eigentlich auch genau meine Motivation für einen Garten! Sein eigenes Gemüse und Obst anzupflanzen zu können wäre ein Traum. Ich denke, das bietet nochmal viel mehr Lebensqualität. Handelt es sich bei der Debatte um Einfamilienhäuser um ein Platzproblem? Ich glaube für mich würde es eher passen als digitaler Nomade von Ort zu Ort zu ziehen. Die Idee vom Leben im Van finde ich schön, aber ehrlich gesagt bin ich viel zu sehr an die Vorteile des Stadtlebens und einer Wohnung gewöhnt. Außerdem ist man durch den Van auch wieder an eine Region gebunden. Mich würden eigentlich mehrere Kontinente reizen. Süd und Mittelamerika, aber vor allem auch Südostasien. Als Land in Europa aber vor allem auch Spanien. .;Was ist dein Lieblingsessen?;Das tur mir leid.
8026D892-7773-43D9-AE24-214390AB0EF8;speaker1;Oh ha, das hört sich ja echt nach einem komplexen Thema an. An so viele Faktoren habe ich noch gar nicht gedacht. Aber da denke ich auch wieder, dass das noch ein paar Jahre Zeit hat. Erst mal das Reisen . Ja, das ist die Idee. Nach dem Arbeiten an den Strand oder einen anderen schönen Ort. Um Arbeiten zu können braucht man aber eben wiederum auch einen ruhigen Ort, wahrscheinlich WLAN und etwas Platz.;extrovert;ursächlich ist aber auch, dass es bei vieln Menschen den Wunsch nach mehr Grün und Luftraum gitb, den es in vielen Städten nicht wirklich gibt und zudem die Mieten steigen. Es gibt wohl viele Menschen, die Angst davor haben sich im Alter eine Wohnung in der Stadt nicht mehr leisten zu können. Deswegen ist die Einfamilienhausdebatte viel größer und es geht um mehr, als man es zuerst denkt. Ich denke es wäre gut, sich da den anderen Problemen zu widmen als einfach nur Verbote auszusprechen. Also ja, es geht indirekt um die Umwelt.;Also geht es da auch um den Schutz der Umwelt?;Ja genau, es bauen grade sehr viele Leute, die es sich leisten können, im Umkreis von größeren Städten, sodass viel Grünfläche neu erschlossen und versiegelt wird, also mit Bauelementen wie Häusern oder Straßen zugebaut wird. Außerdem ist ein Nebenaspekt, dass diese Menschen dann häufig noch in der Stadt arbeiten und dadurch sehr viel mehr mit dem Auto pendeln als wenn sie in der Stadt wohnen würden. ;Ich mag Suppe.;Ich bin vegan.
8026D892-7773-43D9-AE24-214390AB0EF8;speaker2;Ich glaube aber, dass das umherziehen auch problematisch sein kann, wenn man keinen festen Freundeskreis hat und immer neue Leute kennenlernt. Viele der Freunde vor Ort werde selber Nomaden sein und dann einfach wieder weg sein. Grade in Corona Zeiten habe ich gemerkt, dass es sehr wichtig, zumindst für mich ist, Freunde un Familie in der Nähe zu haben und sie besuchen zu können und gemeinsam etwas zu erleben.  Das ganze ist vermutlich Typsache.;extrovert;Oh ha, das hört sich ja echt nach einem komplexen Thema an. An so viele Faktoren habe ich noch gar nicht gedacht. Aber da denke ich auch wieder, dass das noch ein paar Jahre Zeit hat. Erst mal das Reisen . Ja, das ist die Idee. Nach dem Arbeiten an den Strand oder einen anderen schönen Ort. Um Arbeiten zu können braucht man aber eben wiederum auch einen ruhigen Ort, wahrscheinlich WLAN und etwas Platz.;ursächlich ist aber auch, dass es bei vieln Menschen den Wunsch nach mehr Grün und Luftraum gitb, den es in vielen Städten nicht wirklich gibt und zudem die Mieten steigen. Es gibt wohl viele Menschen, die Angst davor haben sich im Alter eine Wohnung in der Stadt nicht mehr leisten zu können. Deswegen ist die Einfamilienhausdebatte viel größer und es geht um mehr, als man es zuerst denkt. Ich denke es wäre gut, sich da den anderen Problemen zu widmen als einfach nur Verbote auszusprechen. Also ja, es geht indirekt um die Umwelt.;Also geht es da auch um den Schutz der Umwelt?;Wie meinst du das?;Ich liebe Eis.
8026D892-7773-43D9-AE24-214390AB0EF8;speaker1;Ja, wahrscheinlich. Ich habe da nicht so die Bindungen und sowieso schon eher einen verstreuten Freundeskreis. Klingt für mich daher eigentlich eher aufregend . Ja, so etwas könnte ich mir nämlich auch vorstellen.;extrovert;Ich glaube aber, dass das umherziehen auch problematisch sein kann, wenn man keinen festen Freundeskreis hat und immer neue Leute kennenlernt. Viele der Freunde vor Ort werde selber Nomaden sein und dann einfach wieder weg sein. Grade in Corona Zeiten habe ich gemerkt, dass es sehr wichtig, zumindst für mich ist, Freunde un Familie in der Nähe zu haben und sie besuchen zu können und gemeinsam etwas zu erleben.  Das ganze ist vermutlich Typsache.;Oh ha, das hört sich ja echt nach einem komplexen Thema an. An so viele Faktoren habe ich noch gar nicht gedacht. Aber da denke ich auch wieder, dass das noch ein paar Jahre Zeit hat. Erst mal das Reisen . Ja, das ist die Idee. Nach dem Arbeiten an den Strand oder einen anderen schönen Ort. Um Arbeiten zu können braucht man aber eben wiederum auch einen ruhigen Ort, wahrscheinlich WLAN und etwas Platz.;ursächlich ist aber auch, dass es bei vieln Menschen den Wunsch nach mehr Grün und Luftraum gitb, den es in vielen Städten nicht wirklich gibt und zudem die Mieten steigen. Es gibt wohl viele Menschen, die Angst davor haben sich im Alter eine Wohnung in der Stadt nicht mehr leisten zu können. Deswegen ist die Einfamilienhausdebatte viel größer und es geht um mehr, als man es zuerst denkt. Ich denke es wäre gut, sich da den anderen Problemen zu widmen als einfach nur Verbote auszusprechen. Also ja, es geht indirekt um die Umwelt.;Was ist dein Lieblingsessen?;Wie meinst du das?
8026D892-7773-43D9-AE24-214390AB0EF8;speaker2;Oh ja das denke ich auch! Ich kann mir auch gut vorstellen, dass dieses Leben für Leute wie dich genau das richtige ist. Ich finde es auch spannend neue Leute kennen zu lernen, aber manchmal brauche ich auch Leute um mcih herum, die mich ohne Worte verswtehen und vielleicht auch Leute mit denen ich auf deutsch sprechen kann. Grade wenn man im Ausland lebt, wird man wohl auch mal krank oder so. Und da fällt es mir glaube ich leichter, mich dann auf's gesundwerden zu konzentrieren, als mich noch um die örtlichen Arztgebühren oder die Sprache zu kümmern.;extrovert;Ja, wahrscheinlich. Ich habe da nicht so die Bindungen und sowieso schon eher einen verstreuten Freundeskreis. Klingt für mich daher eigentlich eher aufregend . Ja, so etwas könnte ich mir nämlich auch vorstellen.;Ich glaube aber, dass das umherziehen auch problematisch sein kann, wenn man keinen festen Freundeskreis hat und immer neue Leute kennenlernt. Viele der Freunde vor Ort werde selber Nomaden sein und dann einfach wieder weg sein. Grade in Corona Zeiten habe ich gemerkt, dass es sehr wichtig, zumindst für mich ist, Freunde un Familie in der Nähe zu haben und sie besuchen zu können und gemeinsam etwas zu erleben.  Das ganze ist vermutlich Typsache.;Oh ha, das hört sich ja echt nach einem komplexen Thema an. An so viele Faktoren habe ich noch gar nicht gedacht. Aber da denke ich auch wieder, dass das noch ein paar Jahre Zeit hat. Erst mal das Reisen . Ja, das ist die Idee. Nach dem Arbeiten an den Strand oder einen anderen schönen Ort. Um Arbeiten zu können braucht man aber eben wiederum auch einen ruhigen Ort, wahrscheinlich WLAN und etwas Platz.;Wie meinst du das?;Ich bin vegan.
8026D892-7773-43D9-AE24-214390AB0EF8;speaker1;Da scheinen wir uns wohl tatsächlich sehr zu unterscheiden. Mir macht es total Spaß neue Sprachen zu lernen und anzuwenden. Immer nur Deutsch finde ich etwas langweilig. . Ich meine, im Notfall kann man auch immer wieder nach Hause zurückkehren oder findet jemanden, mit dem man sich verständigen kann. Anstatt alles abzuwiegen, was schief gehen könnte, muss man sich vielleicht einfach mal ins Abenteuer stürzen.;extrovert;Oh ja das denke ich auch! Ich kann mir auch gut vorstellen, dass dieses Leben für Leute wie dich genau das richtige ist. Ich finde es auch spannend neue Leute kennen zu lernen, aber manchmal brauche ich auch Leute um mcih herum, die mich ohne Worte verswtehen und vielleicht auch Leute mit denen ich auf deutsch sprechen kann. Grade wenn man im Ausland lebt, wird man wohl auch mal krank oder so. Und da fällt es mir glaube ich leichter, mich dann auf's gesundwerden zu konzentrieren, als mich noch um die örtlichen Arztgebühren oder die Sprache zu kümmern.;Ja, wahrscheinlich. Ich habe da nicht so die Bindungen und sowieso schon eher einen verstreuten Freundeskreis. Klingt für mich daher eigentlich eher aufregend . Ja, so etwas könnte ich mir nämlich auch vorstellen.;Ich glaube aber, dass das umherziehen auch problematisch sein kann, wenn man keinen festen Freundeskreis hat und immer neue Leute kennenlernt. Viele der Freunde vor Ort werde selber Nomaden sein und dann einfach wieder weg sein. Grade in Corona Zeiten habe ich gemerkt, dass es sehr wichtig, zumindst für mich ist, Freunde un Familie in der Nähe zu haben und sie besuchen zu können und gemeinsam etwas zu erleben.  Das ganze ist vermutlich Typsache.;Was hast du morgen so vor?;Das hab ich nicht verstanden.
8026D892-7773-43D9-AE24-214390AB0EF8;speaker2;Das stimmt auch wieder .;extrovert;Da scheinen wir uns wohl tatsächlich sehr zu unterscheiden. Mir macht es total Spaß neue Sprachen zu lernen und anzuwenden. Immer nur Deutsch finde ich etwas langweilig. . Ich meine, im Notfall kann man auch immer wieder nach Hause zurückkehren oder findet jemanden, mit dem man sich verständigen kann. Anstatt alles abzuwiegen, was schief gehen könnte, muss man sich vielleicht einfach mal ins Abenteuer stürzen.;Oh ja das denke ich auch! Ich kann mir auch gut vorstellen, dass dieses Leben für Leute wie dich genau das richtige ist. Ich finde es auch spannend neue Leute kennen zu lernen, aber manchmal brauche ich auch Leute um mcih herum, die mich ohne Worte verswtehen und vielleicht auch Leute mit denen ich auf deutsch sprechen kann. Grade wenn man im Ausland lebt, wird man wohl auch mal krank oder so. Und da fällt es mir glaube ich leichter, mich dann auf's gesundwerden zu konzentrieren, als mich noch um die örtlichen Arztgebühren oder die Sprache zu kümmern.;Ja, wahrscheinlich. Ich habe da nicht so die Bindungen und sowieso schon eher einen verstreuten Freundeskreis. Klingt für mich daher eigentlich eher aufregend . Ja, so etwas könnte ich mir nämlich auch vorstellen.;Das tur mir leid.;Was ist dein Lieblingsessen?
8026D892-7773-43D9-AE24-214390AB0EF8;speaker1;Vielleicht kann dich unser Gespräch ja für die Zukunft etwas inspirieren .;extrovert;Das stimmt auch wieder .;Da scheinen wir uns wohl tatsächlich sehr zu unterscheiden. Mir macht es total Spaß neue Sprachen zu lernen und anzuwenden. Immer nur Deutsch finde ich etwas langweilig. . Ich meine, im Notfall kann man auch immer wieder nach Hause zurückkehren oder findet jemanden, mit dem man sich verständigen kann. Anstatt alles abzuwiegen, was schief gehen könnte, muss man sich vielleicht einfach mal ins Abenteuer stürzen.;Oh ja das denke ich auch! Ich kann mir auch gut vorstellen, dass dieses Leben für Leute wie dich genau das richtige ist. Ich finde es auch spannend neue Leute kennen zu lernen, aber manchmal brauche ich auch Leute um mcih herum, die mich ohne Worte verswtehen und vielleicht auch Leute mit denen ich auf deutsch sprechen kann. Grade wenn man im Ausland lebt, wird man wohl auch mal krank oder so. Und da fällt es mir glaube ich leichter, mich dann auf's gesundwerden zu konzentrieren, als mich noch um die örtlichen Arztgebühren oder die Sprache zu kümmern.;Ich liebe Eis.;Wie meinst du das?
